user_name,date,tweet_id,text,hashtags
Barack Obama,Fri Dec 25 00:01:40 +0000 2020,1342259178711216128,"This Christmas looks different for all of us. As we spend time with those we love—in person or virtually—let us celebrate the blessings we cherish, embrace the spirit of giving, and look out for one another. From my family to yours, Merry Christmas! https://t.co/rhKouyDrI9",[None]
Barack Obama,Tue Dec 22 18:32:11 +0000 2020,1341451483993260034,"It’s unconscionable that there are families worried over the holidays that they’ll be evicted next month. Extending the eviction moratorium was a start, but Congress has to do more to help folks who can’t pay rent because of COVID-related unemployment. https://t.co/mW5HO9sNhc",[None]
Barack Obama,Mon Dec 21 22:30:31 +0000 2020,1341149075492794374,"With COVID cases surging worse than ever, getting vaccinated is one of the most important things we can do. But until the vaccine is widely available, socially distancing and wearing masks will actually save even more lives, and alleviate the pressure on healthcare workers.",[None]
Barack Obama,Sat Dec 19 20:01:04 +0000 2020,1340386687898312706,"Here are some of my favorite songs of the year. As usual, I had some valuable consultation from our family music guru, Sasha, to put this together. I hope you find a new song or two to listen to. https://t.co/K1NRPYiSg4",[None]
Barack Obama,Fri Dec 18 14:01:54 +0000 2020,1339933912928235522,"Like everyone else, we were stuck inside a lot this year, and with streaming further blurring the lines between theatrical movies and television features, I’ve expanded the list to include visual storytelling that I’ve enjoyed this year, regardless of format. https://t.co/a8BS8jDkSs",[None]
Barack Obama,Thu Dec 17 23:01:50 +0000 2020,1339707405932896256,"From Willie Mays to Mamie Johnson, the players and teams in the Negro Leagues changed the game of baseball and paved the way for so many today. Glad to see the @MLB officially recognize them as major leaguers. https://t.co/oDd4AOtnlz",[None]
Barack Obama,Thu Dec 17 18:00:53 +0000 2020,1339631669104570370,"As 2020 comes to a close, I wanted to share my annual lists of favorites. I’ll start by sharing my favorite books this year, deliberately omitting what I think is a pretty good book – A Promised Land – by a certain 44th president. I hope you enjoy reading these as much as I did. https://t.co/UHk4RA9dow",[None]
Barack Obama,Wed Dec 16 17:46:24 +0000 2020,1339265635415633921,"I had some fun answering questions about #APromisedLand for BookTube. I talked to creators about everything from fatherhood, to celebrating science at the White House, to the role strong women played in my life. You can watch the full episode on @YouTube: https://t.co/yCydcrqVW4 https://t.co/VLOBfnjc2z",[['APromisedLand']]
Barack Obama,Mon Dec 14 22:31:57 +0000 2020,1338612721600884736,"There’s just one day left to sign up for heath care during open enrollment. If you or someone you know needs coverage, head to https://t.co/ob1Ynoesod right now to sign up for an affordable plan that works for you and your family.",[None]
Barack Obama,Mon Dec 14 21:11:03 +0000 2020,1338592362499616771,"Georgians, today is the first day of early voting – make a plan to vote right now and vote early if you can. Then, make sure your friends and family in Georgia do the same. https://t.co/nylmAnqEbf",[None]
Barack Obama,Sun Dec 13 20:07:24 +0000 2020,1338213954250809345,"Georgia’s runoff election will determine whether the American people have a Senate that’s actually fighting for them. You can get involved right now—make calls, chip in, and do whatever you can to help elect @ReverendWarnock and @Ossoff: https://t.co/NAHvLC1ET9",[None]
Barack Obama,Fri Dec 11 21:30:03 +0000 2020,1337509978454810626,Here’s a great way to call voters in Georgia and help them get ready to vote. A couple hours this weekend could help Democrats win the Senate. https://t.co/ITmV9vfQiW,[None]
Barack Obama,Thu Dec 10 21:01:38 +0000 2020,1337140440169123846,"Happy Hanukkah to all those celebrating around the world. This year has tested us all, but it's also clarified what really matters. May the lights of the menorah remind us to cherish the blessings we have and offer glimmers of hope. From my family to yours, Chag Sameach!",[None]
Barack Obama,Wed Dec 09 14:30:33 +0000 2020,1336679633769680898,"In A Promised Land, I talk about the decisions I had to make during the first few years of my presidency. Here are some thoughts on how I approach tough questions: https://t.co/GFumGnNPln",[None]
Barack Obama,Tue Dec 08 18:00:28 +0000 2020,1336370071917240321,"With COVID-19 cases reaching an all-time high this week, we've got to continue to do our part to protect one another. This pandemic is far from over and your actions can help save lives. https://t.co/XJ4dbsCihB",[None]
Barack Obama,Mon Dec 07 14:30:46 +0000 2020,1335954913344565258,"To all of you in Georgia, today is the last day to register to vote in the upcoming runoff election. Take a few minutes right now to register to vote, and then make sure everybody you know is registered, too. https://t.co/2Ob571igh3 https://t.co/SslnFSWMfi",[None]
Barack Obama,Fri Dec 04 19:00:08 +0000 2020,1334935534809083904,Thanks for sharing Marjon. I hope you get something out of A Promised Land – keep up the good work! https://t.co/61xocjGFB5,[None]
Barack Obama,Fri Dec 04 18:32:22 +0000 2020,1334928550227550209,Glad to see A Promised Land in such good company. https://t.co/u9TJ83ZPyn,[None]
Barack Obama,Thu Dec 03 21:46:14 +0000 2020,1334614947335180289,"If you're in Georgia, make sure you and everybody you know is registered to vote by Monday, December 7. And if you turn 18 by January 5, you're eligible to vote in the runoff. Get registered right now: https://t.co/cb19SHEChF",[None]
Barack Obama,Thu Dec 03 21:46:13 +0000 2020,1334614943379968003,"Join me for a conversation with the next U.S. Senators from Georgia, @ReverendWarnock and @Ossoff, along with @StaceyAbrams and @NikemaWilliams. The stakes couldn’t be higher for their runoffs: https://t.co/4fHxACdIge https://t.co/ahVWcgKgw5",[None]
Barack Obama,Tue Dec 01 18:00:09 +0000 2020,1333833279775141888,"We started the @ObamaFoundation to help a new generation build a better tomorrow. And many of them already are, stepping up through the pandemic and protests to demand real change.

On Giving Tuesday, I'm asking you to invest in them: https://t.co/EmEqSufrBP https://t.co/DqXKqypaU7",[None]
Barack Obama,Wed Nov 25 19:31:43 +0000 2020,1331681995857022987,"Let’s all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And as always, listen to the experts. The choices you make could save lives.",[None]
Barack Obama,Mon Nov 23 19:16:20 +0000 2020,1330953347558494213,The balance of power in the Senate is at stake in Georgia’s runoff election. We’ve got two great candidates—@ReverendWarnock and @Ossoff—who need your support. Go to https://t.co/7UIqLaotAM to find ways to get involved.,[None]
Barack Obama,Fri Nov 20 17:00:30 +0000 2020,1329831998400114690,"Michelle and I are eager to bring the Obama Presidential Center to our hometown—a way to honor the city we love, all those who came before us, and pay tribute to people coming together to do extraordinary things. https://t.co/swMRHuB5Y4 https://t.co/gV9g3Oejux",[None]
Barack Obama,Thu Nov 19 15:32:16 +0000 2020,1329447407105486849,"This was fun. I heard Tim and Fred were listening to some of the songs on my A Promised Land playlist, so I decided to drop in and surprise them. We talked about a lot, from Bob Dylan to old-school mixtapes to the role music played in my memoir. https://t.co/8A0cuVNHZI https://t.co/rQwW8r0wBX",[None]
Barack Obama,Tue Nov 17 13:00:59 +0000 2020,1328684558166986755,"My memoir, A Promised Land, is out today. I hope you’ll read it. My goal was to give you some insight into the events and people that shaped me during the early years of my presidency. Most of all, I hope it inspires you to see yourself playing a role in shaping a better world. https://t.co/hdZysCpCN9",[None]
Barack Obama,Mon Nov 16 22:02:07 +0000 2020,1328458351869644806,"Music has always played an important role in my life—and that was especially true during my presidency. In honor of my book hitting shelves tomorrow, I put together this playlist featuring some memorable songs from my administration. Hope you enjoy it. https://t.co/xWiNQiZzN0",[None]
Barack Obama,Thu Nov 12 21:00:56 +0000 2020,1326993403268259840,"More than anyone else, I wrote my book for young people—as an invitation to once again remake the world, and to bring about, through hard work, determination, and a big dose of imagination, an America that finally aligns with all that is best in us. https://t.co/1yZrYWuckX",[None]
Barack Obama,Wed Nov 11 16:01:55 +0000 2020,1326555766866780161,"Today, we’re reminded of our solemn obligation: to serve our veterans as well as they have served us. To all of our veterans and service members, we’re forever grateful for your commitment to our country—and your willingness to put it all on the line for us. Thank you.",[None]
Barack Obama,Sat Nov 07 18:03:22 +0000 2020,1325136780396437507,"Congratulations to my friends, @JoeBiden and @KamalaHarris — our next President and Vice President of the United States. https://t.co/febgqxUi1y",[None]
Barack Obama,Wed Nov 04 00:17:16 +0000 2020,1323781320678531077,"Thank you Chiney, Nneka, and all of the athletes who are using their platforms and helping people vote in this election. https://t.co/LQbtP53U1C",[None]
Barack Obama,Wed Nov 04 00:00:40 +0000 2020,1323777143566934020,"Rahul, you're helping make democracy work today. Thank you. https://t.co/wOtcgc8zHh",[None]
Barack Obama,Tue Nov 03 23:33:11 +0000 2020,1323770228191465472,"There's a reason some folks are trying to make it hard for you to vote: They know that if you do, things change. And that's why the answer isn't to stay at home. It's to turn out like never before and show them what this country stands for.",[None]
Barack Obama,Tue Nov 03 23:33:11 +0000 2020,1323770226555703296,"If you are in line to vote before polls close, you have the right to vote. Stay in line for as long as it takes. If you have any questions, call the voter hotline at 833-336-8683. We’ve got this. https://t.co/XdZz4dh82T https://t.co/hNeagHMtzD",[None]
Barack Obama,Tue Nov 03 20:38:15 +0000 2020,1323726205993033728,"This Election Day, everything is on the line. Our jobs. Our health care. Whether or not we get this pandemic under control. But here’s the good news: today, you can choose change. You can elect @JoeBiden and @KamalaHarris. Let’s win this thing. https://t.co/rvW2uOknpl",[None]
Barack Obama,Tue Nov 03 19:06:36 +0000 2020,1323703138529009669,"This is it –– today is the last day to vote. If you haven't already, find your polling place at https://t.co/mKUaPPw7MV. https://t.co/8HIbgpKxwl",[None]
Barack Obama,Tue Nov 03 18:04:55 +0000 2020,1323687618526269442,"For eight years, Joe was the last one in the room whenever I faced a big decision. He made me a better president. And today, we have the chance to elect Joe and Kamala to build our country back better. But it’s going to take every single one of us. Vote: https://t.co/XdZz4dh82T https://t.co/Tg95bMztqT",[None]
Barack Obama,Tue Nov 03 14:02:44 +0000 2020,1323626668842459136,"More than 100 million Americans have already cast a ballot in this election. Joel, Monica, and Andrés are three of them — and I got to FaceTime with them before they voted. 

Join them and get out there and vote today. https://t.co/ld7DAdYPYU",[None]
Barack Obama,Tue Nov 03 02:42:35 +0000 2020,1323455502874005505,Our administration literally left this White House a playbook that would have shown them how to respond before COVID-19 reached our shores. Joe and I revisited it recently. Take a look — and then vote for a leader who will get this virus under control. https://t.co/IMukUCdgl8,[None]
Barack Obama,Mon Nov 02 22:40:15 +0000 2020,1323394517941321730,"On Tuesday, you can choose change. You can choose a better America. You can elect @JoeBiden and @KamalaHarris. I am fired up to be back in Florida – let’s bring this home. https://t.co/GP8z8qVkHz",[None]
Barack Obama,Mon Nov 02 22:00:21 +0000 2020,1323384479533142018,"Maaza, this is beautiful. Thank you for voting—and thank you for staying hopeful. https://t.co/OprqQkLDEf",[None]
Barack Obama,Mon Nov 02 21:15:48 +0000 2020,1323373267219001344,"Congrats on your first vote, Dewey! It will make a difference. https://t.co/JA3kFnMiGG",[None]
Barack Obama,Mon Nov 02 19:08:18 +0000 2020,1323341181292552194,We’ve got to vote up and down the ticket like never before for Democratic candidates. Join me for a drive-in rally in Georgia with @Ossoff and @ReverendWarnock. https://t.co/Qzp6ZJhkBs,[None]
Barack Obama,Mon Nov 02 18:02:25 +0000 2020,1323324599891877895,We can’t afford to be complacent. Not this time. Not in this election. Make a plan right now: https://t.co/XdZz4dh82T https://t.co/6LNL64jmkf,[None]
Barack Obama,Mon Nov 02 17:01:38 +0000 2020,1323309305232269313,"We can’t just imagine a better future; we’ve got to fight for it and vote for it. If you haven’t voted yet, make sure to return your ballot in person or make a plan to vote at https://t.co/XdZz4dh82T. If you’ve already voted, text three friends to make sure they have a plan. https://t.co/5KX97XcxcE",[None]
Barack Obama,Sun Nov 01 19:18:48 +0000 2020,1322981436085993473,"Today is the first day of Open Enrollment. If you need coverage or want to renew coverage, go to https://t.co/ob1Ynoesod right now and select a plan that works for you.

And then make sure you get out there and vote like your health care depends on it—because it does. https://t.co/j26Qn0dcH3",[None]
Barack Obama,Sat Oct 31 23:17:56 +0000 2020,1322679224692604928,Shoot your shot. https://t.co/XdZz4dh82T https://t.co/elpBmzu6hV,[None]
Barack Obama,Sat Oct 31 21:09:41 +0000 2020,1322646949707812868,Fired up to be with my friends @StevieWonder and @JoeBiden in Detroit to make sure everybody turns out to vote in this election. Tune in live. https://t.co/dKNrWyVBKz,[None]
Barack Obama,Sat Oct 31 19:30:03 +0000 2020,1322621879857852416,"Don't boo — vote! Happy Halloween, everybody. https://t.co/XdZz4dh82T https://t.co/A28ZuxPf4i",[None]
Barack Obama,Sat Oct 31 17:56:11 +0000 2020,1322598253741920256,"Three days, Michigan. Three days until the most important election of our lifetimes. Join me and @JoeBiden for our first car rally together from Flint. https://t.co/nwvaSjUV5h",[None]
Barack Obama,Sat Oct 31 15:31:31 +0000 2020,1322561848567386113,You could be the difference between someone making it out to the polls or staying home. And many states could be decided by a handful of votes. Join me and make some calls for Joe in the last few days of this election: https://t.co/FZknijCx0E https://t.co/XGUnAArRXW,[None]
Barack Obama,Sat Oct 31 01:01:12 +0000 2020,1322342828782084097,Always great talking to @KingJames and @MavCarter about everything from this unique NBA season to the importance of voting in every election. Tune in tonight and make your plan to vote: https://t.co/7zfJnABzx1 https://t.co/23pBshMb6s,[None]
Barack Obama,Fri Oct 30 21:03:14 +0000 2020,1322282938432737286,"Second, volunteer—you can make calls or text voters who can use a nudge to vote for Joe. You can be the difference between someone turning in their ballot or showing up to the polls on Tuesday—or not voting. Head to https://t.co/H0GnRpQ02w for ways to help the campaign.",[None]
Barack Obama,Fri Oct 30 21:03:13 +0000 2020,1322282936629137409,"If you're wondering how you can support @JoeBiden in these final days of the campaign, here are two ways you can help. First, donate what you can. It’ll help the team reach the voters we most need to connect with: https://t.co/EZ5oiDW6V8",[None]
Barack Obama,Fri Oct 30 20:02:12 +0000 2020,1322267580028125184,"What we do in these next four days will not just decide the next four years, but the future of this country. Let’s choose hope over fear. I’m counting on you. https://t.co/vqV8csNVI9",[None]
Barack Obama,Fri Oct 30 17:04:48 +0000 2020,1322222935659192321,"An important reminder as millions of folks across the country vote early or make plans to vote on November 3: You have the right to vote. If you run into any issues at your polling place, call 1-866-687-8683 or your voter protection hotline. https://t.co/EKzZvdZVQt",[None]
Barack Obama,Thu Oct 29 20:30:29 +0000 2020,1321912311985197058,"If we pour all our effort into these last five days and vote up and down the ticket like never before, then we will elect @JoeBiden and @KamalaHarris. And we will leave no doubt about who we are and what this country stands for. Let's go. https://t.co/RSw1Dib5Xh",[None]
Barack Obama,Thu Oct 29 16:00:35 +0000 2020,1321844387727421440,"Here are some helpful tips about voting in person this year. Do vote early if you can, don't get out of line, and a couple of other important reminders. If you're voting by mail, now is the time to drop off your ballot at a drop box or an election office. https://t.co/NQFkNd2ppT",[None]
Barack Obama,Wed Oct 28 18:01:13 +0000 2020,1321512358913679366,"Thanks for making your voice heard, Adam. I know a thing or two about being hopeful in the rain, too. https://t.co/hBMNHE9dYo https://t.co/tTDp90xr9O",[None]
Barack Obama,Wed Oct 28 17:30:08 +0000 2020,1321504536780017665,"This right here is what it's all about. Tell your mom thank you for voting, Leta. https://t.co/jx3i9laoWn",[None]
Barack Obama,Wed Oct 28 17:02:38 +0000 2020,1321497617721888768,"Stella, thank you for being a poll worker. You’re making a difference and helping folks cast their ballot safely. https://t.co/oPXWnBi5Ud",[None]
Barack Obama,Tue Oct 27 16:01:40 +0000 2020,1321119885443977217,We’ve only got one week left in this election. I’m in Orlando for @JoeBiden to get more folks to vote and use their voices to determine the direction of our country. Let's go. https://t.co/7yPen5a2bu,[None]
Barack Obama,Tue Oct 27 15:12:53 +0000 2020,1321107610272227329,"In Miami this weekend, I dropped by The Shop to talk with @KingJames and @MavCarter about the NBA bubble, the racial justice movement, and what's at stake over these next seven days.

Do not give up your power. Make a plan to vote: https://t.co/7zfJnABzx1 https://t.co/2Gjf5L9avl",[None]
Barack Obama,Mon Oct 26 21:35:20 +0000 2020,1320841468530012160,"Republicans love to say right before an election that they’ll protect preexisting conditions. Well, Joe and I actually did it — and he’ll keep protecting your health care as president. We’ve got eight days left. Vote. https://t.co/ncGJ47lbx8",[None]
Barack Obama,Mon Oct 26 12:07:45 +0000 2020,1320698630014193664,"In the middle of a pandemic, this administration is trying to dismantle the Affordable Care Act in the Supreme Court. Here’s how Joe and I fought to expand health care, protect millions of Americans with preexisting conditions, and actually get it done: https://t.co/U9RbHRLPBw",[None]
Barack Obama,Sun Oct 25 21:30:22 +0000 2020,1320477828626948096,"Felicidades, Sofia — I'll bet your car decorations alone inspired a few folks to head to the polls! Thank you for making your voice heard. It matters. https://t.co/usdJMTeUxW",[None]
Barack Obama,Sun Oct 25 21:15:22 +0000 2020,1320474054206345217,"Dawn, you're showing us all how it's done — not just making your own voice heard, but helping others do so, too. Kidney cancer doesn't stand a chance. You've got this. https://t.co/y8jeujY6ua",[None]
Barack Obama,Sun Oct 25 21:01:13 +0000 2020,1320470492889911298,"To anyone considering sitting this election out, look at this image. Then make a plan to vote. You're an inspiration to all of us, Brian — and we're all behind you in this fight. https://t.co/Xf77T2MSuu",[None]
Barack Obama,Sun Oct 25 19:02:18 +0000 2020,1320440566723825665,"Eight months into the pandemic, as new cases are breaking records, we need an administration that’s not going to wave the white flag. A year ago today, @JoeBiden was talking about the leadership we need to get prepared for a pandemic, and he’s got a plan to get it under control. https://t.co/A49pTJEQc9",[None]
Barack Obama,Sun Oct 25 14:01:11 +0000 2020,1320364787952504833,"In 2020, we show up early — for everything, but especially for voting. Get out there and vote! https://t.co/70CqTO5Gbf https://t.co/gmBsdOhwOL",[None]
Barack Obama,Sat Oct 24 19:23:25 +0000 2020,1320083491904696326,"Hello, Florida! It's #VoteEarlyDay and we’re just 10 days away from this election. I want to see you make a plan today for how you’re going to get involved and vote. Let’s get to work. https://t.co/lq3jqYjrOX",[['VoteEarlyDay']]
Barack Obama,Fri Oct 23 23:22:11 +0000 2020,1319781191420203010,One election won't make everything perfect—but it could make things better. And that's why it’s worth taking a few minutes to vote. It's the best route for us to achieve the changes we want. Make your plan to vote at https://t.co/XdZz4dh82T. Let’s bring this home. https://t.co/5sjgM3VA3k,[None]
Barack Obama,Fri Oct 23 18:11:54 +0000 2020,1319703107232780293,"We’re just days away from the election and I know there are a lot of good lawyers out there who want to make sure that voting is safe, secure, and accessible for everybody. If that’s you, I hope you’ll sign up with @WeTheAction to protect the vote: https://t.co/SCxnR0YJJl",[None]
Barack Obama,Fri Oct 23 15:34:48 +0000 2020,1319663574562803714,"Joe has the character and the experience to make our country better - but first, he needs your vote. Make a plan to vote right now and vote as early as you can. https://t.co/Q2RbOQZwv9 https://t.co/QxJWM6EAnW",[None]
Barack Obama,Thu Oct 22 12:00:23 +0000 2020,1319247226015809537,"And there’s a lot more on the ballot than voting for president. If you want more information about all the candidates and measures that’ll be on your ballot, this is a good place to start: https://t.co/Q5BUeMaOB5",[None]
Barack Obama,Thu Oct 22 12:00:07 +0000 2020,1319247155828228096,"I just voted by mail for @JoeBiden and @KamalaHarris. If you're planning on doing the same, follow all the instructions carefully, and drop it in the mail or at a ballot drop box right away. Here, I’ll show you: https://t.co/S4gg0B5RXN",[None]
Barack Obama,Thu Oct 22 00:52:04 +0000 2020,1319079038992994304,Great to be back in Philly today. I'm fired up and ready to go! https://t.co/6r3W4EyeFU,[None]
Barack Obama,Wed Oct 21 21:48:11 +0000 2020,1319032761269784579,"13 days until the most important election of our lifetimes. And you don’t have to wait until November 3rd to cast your ballot. Make a plan, vote, and then help your friends and family make a plan at https://t.co/XdZz4dh82T. Let’s do this. https://t.co/kmpF2XtLkH",[None]
Barack Obama,Wed Oct 21 15:12:30 +0000 2020,1318933183040282626,102 never looked better! Grateful for all the folks like your great aunt who continue to show up and vote in this important election. https://t.co/Y5DTGUInkC,[None]
Barack Obama,Wed Oct 21 02:31:06 +0000 2020,1318741571588788224,"Participate and vote. It’s not always pretty – trust me, I know. But it’s how, bit by bit, we’ve made progress over generations. Go to https://t.co/Q2RbOQZwv9 to make your plan, then get some friends to join you. Let’s go.",[None]
Barack Obama,Wed Oct 21 02:30:53 +0000 2020,1318741515649372166,"One of the most inspiring things about this year has been seeing so many young people organizing, marching, and fighting for change. And to change the game on any of the issues we care about, we've got to vote for @JoeBiden and @KamalaHarris. https://t.co/vfHnP4XPxK",[None]
Barack Obama,Mon Oct 19 19:00:38 +0000 2020,1318265822310240256,Bob Bauer and @JacklGoldsmith's new book is a thoughtful and comprehensive look at the issues at stake as we debate the role of the presidency in the coming years. It's worth a read. https://t.co/k5rNGdvYR2,[None]
Barack Obama,Mon Oct 19 16:10:18 +0000 2020,1318222954300383233,"From police reform to funding our schools, the officials with the most power to change the issues we care about in our communities are often found at the state and local levels. So educate yourselves up and down the ticket, make a plan to vote, and vote: https://t.co/70CqTO5Gbf https://t.co/6z2c7HZ7H4",[None]
Barack Obama,Fri Oct 16 20:01:53 +0000 2020,1317194069848752131,".@PeteSouza was always there to document every moment of my presidency, from high-stakes meetings with world leaders to quiet mornings reading briefing memos. The @WayISeeItFilm is one to watch—and a reminder to get registered and make a plan to vote. https://t.co/XdZz4dh82T https://t.co/sMzf6cpRVw",[None]
Barack Obama,Fri Oct 16 16:42:47 +0000 2020,1317143964772859910,"Democrats winning control of the Senate will make all the difference on how much progress we can achieve on health care, supporting working families, and more. Join @CatherineForNV and me for today's grassroots event: https://t.co/E8GiJouVsF",[None]
Barack Obama,Thu Oct 15 21:00:33 +0000 2020,1316846446197563393,"Nobody should have to wait 11 hours to vote, but we’re all grateful that you—and all those in line with you—stuck it out. Keep making your voices heard, everybody. Our democracy depends on it. https://t.co/lv68xXixFt",[None]
Barack Obama,Thu Oct 15 15:00:24 +0000 2020,1316755813436923907,There’s still so much work to do to make our communities safe and supportive for everybody. Elected officials can join us by taking the @MBK_Alliance’s Reimagining Policing Pledge: https://t.co/HAe2kKV0Lt,[None]
Barack Obama,Thu Oct 15 15:00:24 +0000 2020,1316755811918643200,"In Evanston, IL, Northwestern University faculty and students worked with their police department to develop recommendations to change the city’s use of force policy and improve training and accountability standards.
https://t.co/uQ02pIcJbC",[None]
Barack Obama,Thu Oct 15 15:00:24 +0000 2020,1316755810500915201,"In Washtenaw County, MI, the new Task Force on 21st Century Policing will include community members, faith and nonprofit leaders, and mental health professionals. Plus, residents will be a part of the selection process for new officers.
https://t.co/OFNhY7IQJ6",[None]
Barack Obama,Thu Oct 15 15:00:23 +0000 2020,1316755809490087936,"In Madison, WI, community groups will now choose the members of a new civilian police oversight board, which must include at least one member who was previously incarcerated.
https://t.co/aYRRBAR9hm",[None]
Barack Obama,Thu Oct 15 15:00:23 +0000 2020,1316755808047296512,"In June, I called on elected officials across the country to work with their communities to take steps to review and reform their use of force policies. Already, we’re seeing progress:",[None]
Barack Obama,Thu Oct 15 00:41:42 +0000 2020,1316539711956152323,"We've only got 20 days to go until Election Day – and we've got to vote for @JoeBiden and Democrats up and down the ballot. I talked to @PodSaveAmerica about this election, the 2020 Census, and the role we can all play to create change in the months ahead. https://t.co/NexTlkfm7a",[None]
Barack Obama,Wed Oct 14 20:35:29 +0000 2020,1316477752174874624,".@JohnBrennan is one of the hardest-working, most patriotic public servants I’ve ever seen, and our country is better off for it. As president, he was one of my closest advisors and a great friend. And in his memoir, Undaunted, you’ll see why. I hope you’ll read it. https://t.co/d9txQZ8G81",[None]
Barack Obama,Wed Oct 14 17:32:16 +0000 2020,1316431645050908675,This article is worth a read to learn more about why you should respond and what makes the 2020 Census different: https://t.co/jVcF5moPSZ,[None]
Barack Obama,Wed Oct 14 17:32:16 +0000 2020,1316431644035895296,"Complete the Census before it's too late—it determines the resources your community will get over the next decade, from funding for roads and Medicare to political representation. Take a few minutes before the deadline tomorrow: Call 844-330-2020 or visit https://t.co/FxSZQbJC0r.",[None]
Barack Obama,Tue Oct 13 15:30:48 +0000 2020,1316038685951954950,"There's a lot at stake in this election. From getting this pandemic under control to building a fairer economy to taking on climate change and protecting our health care, your vote can make all the difference. Register today and make a plan to vote early: https://t.co/Q2RbOQZwv9 https://t.co/chf7XoUwoA",[None]
Barack Obama,Mon Oct 12 19:27:09 +0000 2020,1315735779554013185,"And congratulations to my friend Alex Smith, for fighting back from a life-threatening injury to start at quarterback again for the Washington Football Team. It’s a testament to his strength, determination and the love and support of his family. https://t.co/R3PO0jjFbf",[None]
Barack Obama,Mon Oct 12 19:26:53 +0000 2020,1315735710918422531,"Proud of my friend @KingJames for his fourth title, fourth Finals MVP, and for not only living up to the hype after seventeen seasons, but surpassing it as an extraordinary leader both on the court and in the public arena fighting for education, social justice, and our democracy. https://t.co/2IB3ZDI4Nf",[None]
Barack Obama,Mon Oct 12 02:09:04 +0000 2020,1315474535433502720,Congrats to the @Lakers and @Seattlestorm on their championship wins! Proud of all the NBA and WNBA teams and players who've been using their platforms to take a stand for racial justice and encourage civic participation this season.,[None]
Barack Obama,Fri Oct 09 21:59:16 +0000 2020,1314686895192969217,"Join me for a conversation with @EricHolder and @allontheline. We’ll be talking about what’s at stake in this year’s election, the redistricting process, and ways to get involved in the fight to strengthen our democracy.
https://t.co/fm6spO4xHJ",[None]
Barack Obama,Fri Oct 09 15:19:43 +0000 2020,1314586348330811392,"A couple years ago, I met some promising young men working to prevent gun violence with @ChicagoCred. Talking with them reminded me that one of the best ways to make our communities safer is simple: Listen to—and invest in—voices like theirs. https://t.co/Ad67JQAeTN",[None]
Barack Obama,Thu Oct 08 21:30:33 +0000 2020,1314317282718494721,And make sure you watch his full speech—one of the best I've seen Joe give: https://t.co/O6j0JdscTR,[None]
Barack Obama,Thu Oct 08 21:30:33 +0000 2020,1314317281560756227,We have the opportunity to elect a leader who will unify this nation. And that leader is @JoeBiden. We don't have a moment to waste. https://t.co/Q2RbOQZwv9 https://t.co/rau5qvJyZf,[None]
Barack Obama,Thu Oct 08 18:30:36 +0000 2020,1314271994054152192,It’s going to take a lot of big-thinking and innovation to save the one planet we’ve got—and that’s why @KensingtonRoyal’s leadership on climate change can make a real difference. https://t.co/IxzjKbksXu,[None]
Barack Obama,Thu Oct 08 16:00:42 +0000 2020,1314234272312635393,"There's so much at stake in this election––and millions of Americans have already started voting. If you haven't already, make a plan to join them right now. Visit https://t.co/Q2RbOQZwv9 to get all the information you need to vote safely and securely in your state. Let's go.",[None]
Barack Obama,Thu Oct 08 16:00:42 +0000 2020,1314234271217979392,"Last night, @KamalaHarris shared how she will work with @JoeBiden to protect the Affordable Care Act and build on it so every American has access to quality, affordable care.",[None]
Barack Obama,Thu Oct 08 16:00:22 +0000 2020,1314234187164143624,"Right in the middle of a pandemic it failed to control, this administration is trying to get the Supreme Court to eliminate preexisting conditions protections for more than 100 million Americans. https://t.co/HhmSgOgRc3",[None]
Barack Obama,Wed Oct 07 18:00:06 +0000 2020,1313901931903942656,#ImVotingFor the future of our democracy—for the young folks who will inherit whatever we leave them. They’ll take the baton from us and do their part to keep carrying progress forward. But it’s our time right now. And the best way to do that is to vote early for @JoeBiden. https://t.co/ST4nBVWPqM,[['ImVotingFor']]
Barack Obama,Wed Oct 07 15:00:27 +0000 2020,1313856721497083905,".@JoeBiden has a plan to build our country back better and create millions of jobs—jobs that can help working families get ahead. Joe helped manage the Recovery Act, which jumpstarted the longest stretch of job growth in our history. And he’ll do it again. https://t.co/pNOyfrvgB9",[None]
Barack Obama,Tue Oct 06 17:16:51 +0000 2020,1313528659270041603,This is as powerful an argument as I’ve heard about the stakes of this election. Watch it. Share it. And get everyone you know to vote for @JoeBiden. https://t.co/XdZz4dh82T https://t.co/8MRUsmG4I0,[None]
Barack Obama,Mon Oct 05 20:15:15 +0000 2020,1313211169394614276,"States across the country have voter registration deadlines coming up––and many of them are today. Do your part to protect this democracy and change our country for the better. Register or check your registration, and make a plan to vote: https://t.co/Q5BUeMaOB5 https://t.co/YNgC4G1Llo",[None]
Barack Obama,Mon Oct 05 13:00:34 +0000 2020,1313101777533898753,"Don’t wait—complete the Census today. From funding for education, health care, and infrastructure in your community to the way you’re represented in government, getting counted matters. Take a minute to call 844-330-2020 or visit https://t.co/FxSZQbJC0r.",[None]
Barack Obama,Fri Oct 02 23:04:33 +0000 2020,1312166609616687105,"Obviously, we’re in the midst of a big political battle right now, and while there’s a lot at stake, let’s remember that we’re all Americans. We’re all human beings. And we want everyone to be healthy, no matter our party.",[None]
